14.12.2017 12:00;0.4;745.5;758.0;-1.2;97;2;2.0;0.0
14.12.2017 09:00;0.0;746.7;759.3;-0.8;98;1;0.5;-0.3
14.12.2017 06:00;0.2;747.5;760.1;-0.5;98;1;2.0;-0.1
14.12.2017 03:00;0.8;748.0;760.6;0.2;97;1;4.0;0.3
14.12.2017 00:00;1.0;747.8;760.3;0.7;97;1;4.0;0.6
13.12.2017 21:00;1.4;747.1;759.6;0.6;97;1;4.0;0.9
13.12.2017 18:00;2.3;746.5;758.9;1.2;97;2;4.0;1.9
13.12.2017 15:00;2.5;745.3;757.8;0.4;98;2;2.0;2.2
13.12.2017 12:00;2.7;744.9;757.3;0.2;97;2;1.0;2.3
13.12.2017 09:00;2.2;744.7;757.0;-0.2;98;3;0.5;1.9
13.12.2017 06:00;1.9;744.9;757.3;-0.4;97;3;2.0;1.5
13.12.2017 03:00;1.3;745.3;757.9;-0.9;97;3;10.0;0.8
13.12.2017 00:00;0.7;746.2;758.7;-1.5;95;3;10.0;0.0
12.12.2017 21:00;0.1;747.7;760.3;-0.7;94;3;10.0;-0.8
12.12.2017 18:00;-0.3;748.4;761.0;-0.2;94;2;10.0;-1.1
12.12.2017 15:00;-0.6;748.6;761.3;-0.4;87;3;10.0;-2.5
12.12.2017 12:00;-1.0;749.0;761.7;0.5;87;2;10.0;-2.9
12.12.2017 09:00;-1.5;748.5;761.2;1.2;90;2;10.0;-3.0
12.12.2017 06:00;-1.2;747.3;759.9;1.7;90;2;10.0;-2.6
12.12.2017 03:00;-0.7;745.6;758.2;1.2;93;2;4.0;-1.7
12.12.2017 00:00;0.1;744.4;756.9;1.3;96;3;4.0;-0.4
11.12.2017 21:00;0.5;743.1;755.6;0.1;95;2;10.0;-0.2
11.12.2017 18:00;0.9;743.0;755.5;0.3;95;2;10.0;0.2
11.12.2017 15:00;0.8;742.7;755.2;-0.3;94;3;4.0;0.0
11.12.2017 12:00;1.6;743.0;755.5;-4.9;90;3;10.0;0.1
11.12.2017 09:00;-0.6;747.9;760.5;4.8;98;1;0.2;-0.9
11.12.2017 06:00;1.6;743.1;755.5;-0.5;91;2;4.0;0.3
11.12.2017 03:00;1.5;743.6;756.1;-0.5;97;3;2.0;1.0
11.12.2017 00:00;0.7;744.1;756.6;-0.3;97;4;1.0;0.3
10.12.2017 21:00;0.2;744.4;757.0;-0.6;97;4;2.0;-0.2
10.12.2017 18:00;-0.2;745.0;757.5;-0.9;96;3;2.0;-0.7
10.12.2017 15:00;-0.6;745.9;758.5;-1.1;95;3;4.0;-1.3
10.12.2017 12:00;-0.6;747.0;759.7;-0.2;94;4;4.0;-1.4
10.12.2017 09:00;-0.3;747.2;759.8;-0.6;94;3;4.0;-1.2
10.12.2017 06:00;-0.2;747.8;760.4;-0.4;96;1;2.0;-0.8
10.12.2017 03:00;0.0;748.2;760.8;0.2;99;2;0.2;-0.2
